date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2023-05-19,-102169.03312213856,-139475.81774167504,37306.784619536484,0.0,0.0,0.0,-139475.81774167504,37306.784619536484,-102169.03312213856,6821.7958413126335,0.25,0.02,-0.05986212941679957,0.07986212941679957,0.08,IM2306,6790.469040451773,0.07671232876712329,200.0,3.0,True,False,False,False
2023-05-22,-118692.23469870817,-162512.96120738902,43820.726508680855,0.0,0.0,0.0,-162512.96120738902,43820.726508680855,-118692.23469870817,6829.333775064952,0.25,0.02,-0.05987688104261709,0.07987688104261709,0.08,IM2306,6801.325610267014,0.0684931506849315,200.0,3.0,True,False,False,False
2023-05-23,-124078.52885293461,-173006.405548756,48927.8766958214,0.0,0.0,0.0,-173006.405548756,48927.8766958214,-124078.52885293461,6836.756801691032,0.25,0.02,-0.05988179932868591,0.07988179932868592,0.08,IM2306,6809.837527245581,0.06575342465753424,200.0,3.0,True,False,False,False
2023-05-24,-129579.86712006418,-183542.43256317874,53962.565443114545,0.0,0.0,0.0,-183542.43256317874,53962.565443114545,-129579.86712006418,6844.055977021949,0.25,0.02,-0.05988671815359876,0.07988671815359875,0.08,IM2306,6818.228675157737,0.06301369863013699,200.0,3.0,True,False,False,False
2023-05-25,-135224.96693058207,-194144.46563453373,58919.49870395165,0.0,0.0,0.0,-194144.46563453373,58919.49870395165,-135224.96693058207,6851.222506119944,0.25,0.02,-0.05989163751741924,0.07989163751741923,0.08,IM2306,6826.490230592465,0.06027397260273973,200.0,3.0,True,False,False,False
2023-05-26,-141051.86532885022,-204845.33985766306,63793.47452881284,0.0,0.0,0.0,-204845.33985766306,63793.47452881284,-141051.86532885022,6858.247753875637,0.25,0.02,-0.059896557420216,0.079896557420216,0.08,IM2306,6834.6135236339005,0.057534246575342465,200.0,3.0,True,False,False,False
2023-05-29,-160825.04788941419,-230754.43034623962,69929.38245682543,0.0,0.0,0.0,-230754.43034623962,69929.38245682543,-160825.04788941419,6865.123255412658,0.25,0.02,-0.059911320363121794,0.07991132036312179,0.08,IM2306,6844.840036847255,0.049315068493150684,200.0,2.0,True,False,False,False
2023-05-30,-168646.59620773135,-241705.5773201252,73058.98111239384,0.0,0.0,0.0,-241705.5773201252,73058.98111239384,-168646.59620773135,6871.840726287172,0.25,0.02,-0.0599162424224847,0.0799162424224847,0.08,IM2306,6852.664033486176,0.04657534246575343,200.0,2.0,True,False,False,False
2023-05-31,-177061.91992030444,-253185.17935139962,76123.25943109518,0.0,0.0,0.0,-253185.17935139962,76123.25943109518,-177061.91992030444,6878.392072469983,0.25,0.02,-0.05992116502115261,0.07992116502115261,0.08,IM2306,6860.324729282929,0.043835616438356165,200.0,2.0,True,False,False,False
2023-06-01,-186443.09771946535,-265562.1329067786,79119.03518731325,0.0,0.0,0.0,-265562.1329067786,79119.03518731325,-186443.09771946535,6884.769400099205,0.25,0.02,-0.059926088159201064,0.07992608815920106,0.08,IM2306,6867.814168673474,0.0410958904109589,200.0,1.0,True,False,False,False
2023-06-02,-199107.35547550052,-279688.4769452625,80581.121469762,0.0,0.0,0.0,-279688.4769452625,80581.121469762,-199107.35547550052,6890.96502499176,0.25,0.02,-0.05993101183668427,0.07993101183668427,0.08,IM2306,6875.124600085718,0.038356164383561646,200.0,1.0,True,False,False,False
2023-06-05,-249046.9900542071,-331505.4943806378,82458.50432643073,0.0,0.0,0.0,-331505.4943806378,82458.50432643073,-249046.9900542071,6896.971481902213,0.25,0.02,-0.05994578610644703,0.07994578610644704,0.08,IM2306,6884.511514369062,0.030136986301369864,200.0,-7.0,True,False,False,False
2023-06-06,-264828.4218517609,-337581.7030478471,72753.2811960862,0.0,0.0,0.0,-337581.7030478471,72753.2811960862,-264828.4218517609,6902.781533517816,0.25,0.02,-0.05995071194235884,0.07995071194235884,0.08,IM2306,6891.443816605022,0.0273972602739726,200.0,3.0,True,False,False,False
2023-06-07,-269628.7985508903,-346420.853882069,76792.05533117874,0.0,0.0,0.0,-346420.853882069,76792.05533117874,-269628.7985508903,6908.388179178899,0.25,0.02,-0.0599556383180477,0.0799556383180477,0.08,IM2306,6898.175106830176,0.024657534246575342,200.0,3.0,True,False,False,False
2023-06-08,-274440.1560068651,-355146.2704494717,80706.11444260666,0.0,0.0,0.0,-355146.2704494717,80706.11444260666,-274440.1560068651,6913.78466331413,0.25,0.02,-0.05996056523357561,0.07996056523357561,0.08,IM2306,6904.698538682556,0.021917808219178082,200.0,3.0,True,False,False,False
2023-06-09,-279266.40305679594,-363757.9028505896,84491.49979379363,0.0,0.0,0.0,-363757.9028505896,84491.49979379363,-279266.40305679594,6918.964483580442,0.25,0.02,-0.05996549268900787,0.07996549268900786,0.08,IM2306,6911.007514267868,0.019178082191780823,200.0,3.0,True,False,False,False
