date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2023-05-18,-46376.72837383285,-42534.57205153714,-3842.1563222957047,0.0,0.0,0.0,-42534.57205153714,-3842.1563222957047,-46376.72837383285,6814.15208305714,0.25,0.02,-0.05985721328543432,0.07985721328543433,0.08,IM2306,6781.7454844728845,0.07945205479452055,200.0,1.0,True,False,False,False
2023-05-19,-51241.34672414979,-49143.90159763183,-2097.4451265179596,0.0,0.0,0.0,-49143.90159763183,-2097.4451265179596,-51241.34672414979,6821.7958413126335,0.25,0.02,-0.05986212941679957,0.07986212941679957,0.08,IM2306,6790.469040451773,0.07671232876712329,200.0,1.0,True,False,False,False
2023-05-22,-57177.1569573134,-57251.02579384356,73.86883653016412,0.0,0.0,0.0,-57251.02579384356,73.86883653016412,-57177.1569573134,6829.333775064952,0.25,0.02,-0.05987688104261709,0.07987688104261709,0.08,IM2306,6801.325610267014,0.0684931506849315,200.0,1.0,True,False,False,False
2023-05-23,-59136.64384363742,-60912.8960758811,1776.252232243678,0.0,0.0,0.0,-60912.8960758811,1776.252232243678,-59136.64384363742,6836.756801691032,0.25,0.02,-0.05988179932868591,0.07988179932868592,0.08,IM2306,6809.837527245581,0.06575342465753424,200.0,1.0,True,False,False,False
2023-05-24,-61130.5579716076,-64585.03978628233,3454.4818146747275,0.0,0.0,0.0,-64585.03978628233,3454.4818146747275,-61130.5579716076,6844.055977021949,0.25,0.02,-0.05988671815359876,0.07988671815359875,0.08,IM2306,6818.228675157737,0.06301369863013699,200.0,1.0,True,False,False,False
2023-05-25,-63168.43621953273,-68275.22912115316,5106.792901620429,0.0,0.0,0.0,-68275.22912115316,5106.792901620429,-63168.43621953273,6851.222506119944,0.25,0.02,-0.05989163751741924,0.07989163751741923,0.08,IM2306,6826.490230592465,0.06027397260273973,200.0,1.0,True,False,False,False
2023-05-26,-65263.06012374727,-71994.51163365477,6731.451509907492,0.0,0.0,0.0,-71994.51163365477,6731.451509907492,-65263.06012374727,6858.247753875637,0.25,0.02,-0.059896557420216,0.079896557420216,0.08,IM2306,6834.6135236339005,0.057534246575342465,200.0,1.0,True,False,False,False
2023-05-29,-72261.21257818236,-81037.96673076072,8776.75415257836,0.0,0.0,0.0,-81037.96673076072,8776.75415257836,-72261.21257818236,6865.123255412658,0.25,0.02,-0.059911320363121794,0.07991132036312179,0.08,IM2306,6844.840036847255,0.049315068493150684,200.0,1.0,True,False,False,False
2023-05-30,-74478.41774702548,-84819.97122738804,10341.553480362563,0.0,0.0,0.0,-84819.97122738804,10341.553480362563,-74478.41774702548,6871.840726287172,0.25,0.02,-0.0599162424224847,0.0799162424224847,0.08,IM2306,6852.664033486176,0.04657534246575343,200.0,1.0,True,False,False,False
2023-05-31,-76905.80646439057,-88779.4991041038,11873.692639713227,0.0,0.0,0.0,-88779.4991041038,11873.692639713227,-76905.80646439057,6878.392072469983,0.25,0.02,-0.05992116502115261,0.07992116502115261,0.08,IM2306,6860.324729282929,0.043835616438356165,200.0,0.0,True,False,False,False
2023-06-01,-81171.98137614541,-93045.67401585863,11873.692639713227,0.0,0.0,0.0,-93045.67401585863,11873.692639713227,-81171.98137614541,6884.769400099205,0.25,0.02,-0.059926088159201064,0.07992608815920106,0.08,IM2306,6867.814168673474,0.0410958904109589,200.0,0.0,True,False,False,False
2023-06-02,-86044.48308219996,-97918.17572191318,11873.692639713227,0.0,0.0,0.0,-97918.17572191318,11873.692639713227,-86044.48308219996,6890.96502499176,0.25,0.02,-0.05993101183668427,0.07993101183668427,0.08,IM2306,6875.124600085718,0.038356164383561646,200.0,0.0,True,False,False,False
2023-06-05,-104925.66916253715,-116799.36180225038,11873.692639713227,0.0,0.0,0.0,-116799.36180225038,11873.692639713227,-104925.66916253715,6896.971481902213,0.25,0.02,-0.05994578610644703,0.07994578610644704,0.08,IM2306,6884.511514369062,0.030136986301369864,200.0,-3.0,True,False,False,False
2023-06-06,-111058.94408095436,-118773.25537909135,7714.3112981369995,0.0,0.0,0.0,-118773.25537909135,7714.3112981369995,-111058.94408095436,6902.781533517816,0.25,0.02,-0.05995071194235884,0.07995071194235884,0.08,IM2306,6891.443816605022,0.0273972602739726,200.0,1.0,True,False,False,False
2023-06-07,-112879.02365378613,-121939.59299695397,9060.569343167845,0.0,0.0,0.0,-121939.59299695397,9060.569343167845,-112879.02365378613,6908.388179178899,0.25,0.02,-0.0599556383180477,0.0799556383180477,0.08,IM2306,6898.175106830176,0.024657534246575342,200.0,1.0,True,False,False,False
2023-06-08,-114691.0990972266,-125056.35481087043,10365.255713643819,0.0,0.0,0.0,-125056.35481087043,10365.255713643819,-114691.0990972266,6913.78466331413,0.25,0.02,-0.05996056523357561,0.07996056523357561,0.08,IM2306,6904.698538682556,0.021917808219178082,200.0,1.0,True,False,False,False
